Comp	Seq	UW Yr	Short	Cedant	Retro #	Client Cateory	Broker Code	Broker Name	Uwriter	Pd Beg	Pd End	Inception	Type/Form	Class	Terr	Term	Curr	Prem Type	Prem Freq	IBNR	UPR	UPR Description	Financial	Related	Wording	Pipeline	Status	Signed %	Orig EPI	Our Orig EPI	Our EPI Euro	Revised EPI	Our Revised EPI Euro	EPI is Rev EPI or EPI	Last Booked Account	Tech Orig Prem	Tech Orig Net Paid	Tech Orig Brkg/Comm	Tech Orig OSLR	Tech Ledg Prem	Tech Ledg Net Paid	Tech Ledg Brkg/Comm	Tech Ledg OSLR	Tech Inc Ratio (Orig)	Tech Inc Ratio (Ledg)	Fin Orig Prem	Fin Orig Accrd Prem	Fin Orig Net Paid	Fin Orig OSLR	Fin Ledg Prem	Fin Ledg Accrd Prem	Fin Ledg EPI	Fin Ledg Net Paid	Fin Ledg OSLR	Fin Inc Ratio (Orig)	Fin Inc Ratio (Ledg)	Ledger TPE	TPE	Our TPE	Ledger Our TPE	TPE Source	Est Total Cost %	ULR %	Actuarial ULR %	Comm %	Profit Comm %	Profit Comm Date	Brokerage %	Mgmnt Exp. %	O/R Comm %	Min Sliding Scale	LR for Min	Max Sliding Scale	LR for Max	Agg Limit	EEL Limit	Deductible	Protected Share	100% UW Limit	Limit	Excess	Agg Deductible	Placed Share %	Adj Rate %	ROL %	Lead	We Lead?	Bus Id	Risk Basis	Last Update User	Last Update	Retro?	Retro Comp	Retro Seq	Retro Share %	Ceded %	T of T	# Reinstatements	Reinstatements
1582	B2 01	17				01			TMI	01/07/2017	30/06/2018	01/10/2005	XL	CB	AR	REN	USD	ADJ	QTA	5	365	365th's over policy period		N	Y	1	125	15.0000	0.00	51651.00	45260.25	38739	33945.85	33945	30/06/2018	37382.84	0.00	0.00	0.00	30340.76	0.00	0.00	0.00	0.00	0.00	37382.84	0.00	0.00	0.00	30340.76	2504.85	32845.61	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	9.06000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	90.00	67022000.00	3800000.00	700000.00	0	100.00000	6.62	9.06000	08110	N		OY	PCA2	29/06/2023	N			0.00	0.00	30	1	1 @ 25%
1582	B2 01	16				01			TMI	01/07/2016	30/06/2017	01/10/2005	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	0.00	58608.00	52790.49	0	0.00	52790	30/06/2017	43956.00	0.00	-1538.48	0.00	37482.72	0.00	-1311.89	0.00	0.00	0.00	43956.00	0.00	0.00	0.00	37482.72	1186.45	38669.17	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	11.84000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	80.00	85000000.00	3300000.00	700000.00	0	100.00000	8.14	11.84000	08110	N		OY	PCA2	29/06/2023	N			0.00	0.00	30	1	1 @ 25%
1582	B2 01	15				01			TMI	01/07/2015	30/06/2016	01/10/2005	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	0.00	52416.00	46846.01	0	0.00	46846	30/06/2016	37936.08	0.00	0.00	0.00	33904.80	0.00	0.00	0.00	0.00	0.00	37936.08	0.00	0.00	0.00	33904.80	393.97	34298.77	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	10.59000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	14.00	85000000.00	3300000.00	700000.00	0	100.00000	10.92	10.59000	08110	N		OY	NMA2	15/05/2023	N			0.00	0.00	30	1	1 @ 25%
1582	B2 01	14				01			TMI	01/07/2014	30/06/2015	01/10/2005	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.5000	0.00	50824.00	37211.89	0	0.00	37211	30/06/2015	44140.80	0.00	0.00	0.00	32318.64	0.00	0.00	0.00	0.00	0.00	44140.80	0.00	0.00	0.00	32318.64	-555.45	31763.19	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	85000000.00	2800000.00	700000.00	0	100.00000	26.23	11.71000	08110	N		OY	NMA2	15/05/2023	N			0.00	0.00	30	1	1 @ 30%
1582	B2 01	13				01			TMI	01/07/2013	30/06/2014	01/10/2005	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	0.00	44253.00	33832.57	0	0.00	33832	30/06/2014	38433.28	0.00	0.00	0.00	29383.24	0.00	0.00	0.00	0.00	0.00	38433.28	0.00	0.00	0.00	29383.24	-681.09	28702.15	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	85000000.00	2750000.00	750000.00	0	100.00000	10.17	10.73000	04167	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @ 50%
1582	B2 01	12				01			TMI	01/07/2012	30/06/2013	01/10/2005	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	14.0000	0.00	27686.00	21990.47	0	0.00	21990	30/06/2013	24045.64	0.00	0.00	0.00	17818.16	0.00	0.00	0.00	0.00	0.00	24045.64	0.00	0.00	0.00	17818.16	1089.64	18907.80	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	85000000.00	7300000.00	700000.00	0	100.00000	16.48	2.71000	04167	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @ 50%
1582	B2 01	11				01			TMI	01/07/2011	30/06/2012	01/10/2005	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	12.0000	0.00	79488.00	54997.58	0	0.00	54997	30/06/2012	69035.32	0.00	0.00	0.00	47765.40	0.00	0.00	0.00	0.00	0.00	69035.32	0.00	0.00	0.00	47765.40	-2041.45	45723.95	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	50.00	60000000.00	7000000.00	1000000.00	0	100.00000	13.80	9.46000	04167	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @ 50%
1582	B2 01	10				01			TMI	01/10/2010	30/06/2011	01/10/2005	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	15.0000	0.00	83916.00	61485.93	0	0.00	61485	30/09/2011	54661.23	0.00	0.00	0.00	40050.72	0.00	0.00	0.00	0.00	0.00	54661.23	0.00	0.00	0.00	40050.72	-5889.38	34161.34	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	50.00	60000000.00	7000000.00	1000000.00	0	100.00000	11.10	7.99000	05830	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1 @ 50%
1582	B2 02	18				01			TMI	01/07/2018	30/06/2019	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	5	365	365th's over policy period		N	Y	1	125	14.6250	0.00	15497.00	13293.02	0	0.00	13293	30/06/2019	10961.37	-22003.31	0.00	0.00	9646.36	-20206.92	0.00	0.00	200.74	209.48	10961.37	4138.00	-22003.31	0.00	9646.36	3297.02	12943.38	-20206.92	0.00	200.74	209.48	0	0	0	0		0.00000	0.78000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	16.56	67205000.00	13250000.00	4500000.00	0	100.00000	1.91	0.80000	08110	N		OY	PCA2	29/06/2023	N			0.00	0.00	30	1	1@25%
1582	B2 02	17				01			TMI	01/07/2017	30/06/2018	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	5	365	365th's over policy period		N	Y	1	125	15.0000	0.00	16949.00	14851.91	0	0.00	14851	30/06/2018	12267.12	0.00	0.00	0.00	9956.24	0.00	0.00	0.00	0.00	0.00	12267.12	4237.00	0.00	0.00	9956.24	4534.91	14491.15	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.85000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	16.00	67022000.00	13250000.00	4000000.00	0	100.00000	2.17	0.85000	08110	N		OY	PCA2	29/06/2023	N			0.00	0.00	30	1	1@25%
1582	B2 02	16				01			TMI	01/07/2016	30/06/2017	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	0.00	14688.00	13230.05	0	0.00	13230	30/06/2017	11016.00	0.00	-385.56	0.00	9393.72	0.00	-328.76	0.00	0.00	0.00	11016.00	0.00	0.00	0.00	9393.72	297.12	9690.84	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	2.80000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	70.00	85000000.00	3500000.00	4000000.00	0	100.00000	2.04	2.80000	08110	N		OY	PCA2	29/06/2023	N			0.00	0.00	30	1	1@25%
1582	B2 02	15				01			TMI	01/07/2015	30/06/2016	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	0.00	12528.00	11196.71	0	0.00	11196	30/06/2016	9067.12	0.00	0.00	0.00	8103.60	0.00	0.00	0.00	0.00	0.00	9067.12	0.00	0.00	0.00	8103.60	93.81	8197.41	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	2.39000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	14.00	85000000.00	3500000.00	4000000.00	0	100.00000	2.61	2.39000	08110	N		OY	NMA2	15/05/2023	N			0.00	0.00	30	1	1@25%
1582	B2 02	14				01			TMI	01/07/2014	30/06/2015	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.5000	0.00	21690.00	15880.80	0	0.00	15880	30/06/2015	18837.92	0.00	0.00	0.00	13792.60	0.00	0.00	0.00	0.00	0.00	18837.92	0.00	0.00	0.00	13792.60	-237.34	13555.26	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	60.00	85000000.00	3000000.00	3500000.00	0	100.00000	11.19	4.66000	08110	N		OY	NMA2	15/05/2023	N			0.00	0.00	30	1	1@30%
1582	B2 02	13				01			TMI	01/07/2013	30/06/2014	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	0.00	21589.00	16505.35	0	0.00	16505	30/06/2014	18750.92	0.00	0.00	0.00	14335.60	0.00	0.00	0.00	0.00	0.00	18750.92	0.00	0.00	0.00	14335.60	-332.47	14003.13	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	60.00	85000000.00	3000000.00	3500000.00	0	100.00000	4.96	4.80000	04167	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1@50%
1582	B2 02	12				01			TMI	01/07/2012	30/06/2013	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	14.0000	0.00	5745.00	4563.15	0	0.00	4563	30/06/2013	4990.04	0.00	0.00	0.00	3697.71	0.00	0.00	0.00	0.00	0.00	4990.04	0.00	0.00	0.00	3697.71	225.80	3923.51	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	85000000.00	8000000.00	8000000.00	0	0.00000	3.42	0.51000	04167	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1@50%
1582	B2 02	11				01			TMI	01/07/2011	30/06/2012	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	12.0000	0.00	14112.00	9764.06	0	0.00	9764	30/06/2012	12256.28	0.00	0.00	0.00	8480.08	0.00	0.00	0.00	0.00	0.00	12256.28	0.00	0.00	0.00	8480.08	-362.52	8117.56	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	50.00	60000000.00	8000000.00	8000000.00	0	10.00000	2.45	1.47000	04167	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1@50%
1582	B2 02	10				01			TMI	01/10/2010	30/06/2011	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	15.0000	0.00	16632.00	12186.40	0	0.00	12186	30/09/2011	10823.67	0.00	0.00	0.00	7930.59	0.00	0.00	0.00	0.00	0.00	10823.67	0.00	0.00	0.00	7930.59	-1169.63	6760.96	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	50.00	60000000.00	8000000.00	8000000.00	0	10.00000	2.20	1.39000	05830	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1@50%
1582	B2 03	16				01			TMI	01/07/2016	30/06/2017	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	0.00	13968.00	12581.52	0	0.00	12581	30/06/2017	10476.00	0.00	-366.68	0.00	8933.24	0.00	-312.68	0.00	0.00	0.00	10476.00	0.00	0.00	0.00	8933.24	283.06	9216.30	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.56000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	22.33	85000000.00	16750000.00	7500000.00	0	100.00000	1.94	0.56000	08110	N		OY	PCA2	29/06/2023	N			0.00	0.00	30	1	1@25%
1582	B2 03	15				01			TMI	01/07/2015	30/06/2016	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	0.00	17328.00	15486.64	0	0.00	15486	30/06/2016	12541.12	0.00	0.00	0.00	11208.40	0.00	0.00	0.00	0.00	0.00	12541.12	0.00	0.00	0.00	11208.40	130.39	11338.79	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.69000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	22.33	85000000.00	16750000.00	7500000.00	0	100.00000	3.61	0.69000	08110	N		OY	NMA2	15/05/2023	N			0.00	0.00	30	1	1@25%
1582	B2 03	14				01			TMI	01/07/2014	30/06/2015	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.5000	0.00	8077.00	5913.75	0	0.00	5913	30/06/2015	7014.92	0.00	0.00	0.00	5136.12	0.00	0.00	0.00	0.00	0.00	7014.92	0.00	0.00	0.00	5136.12	-88.15	5047.97	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	50.00	85000000.00	15000000.00	6500000.00	0	100.00000	4.17	0.35000	08110	N		OY	NMA2	15/05/2023	N			0.00	0.00	30	1	1@30%
1582	B2 03	13				01			TMI	01/07/2013	30/06/2014	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	0.00	21245.00	16242.35	0	0.00	16242	30/06/2014	18451.56	0.00	0.00	0.00	14106.72	0.00	0.00	0.00	0.00	0.00	18451.56	0.00	0.00	0.00	14106.72	-326.25	13780.47	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	50.00	85000000.00	15000000.00	6500000.00	0	100.00000	4.88	0.94000	04167	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1@50%
1582	B2 03	12				01			TMI	01/07/2012	30/06/2013	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	14.0000	0.00	1958.00	1555.20	0	0.00	1555	30/06/2013	1664.84	0.00	0.00	0.00	1233.67	0.00	0.00	0.00	0.00	0.00	1664.84	0.00	0.00	0.00	1233.67	72.07	1305.74	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	85000000.00	9250000.00	16000000.00	0	100.00000	1.14	0.15000	04167	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1@50%
1582	B2 03	11				01			TMI	01/07/2011	30/06/2012	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	12.0000	0.00	4608.00	3188.27	0	0.00	3188	30/06/2012	4002.04	0.00	0.00	0.00	2769.00	0.00	0.00	0.00	0.00	0.00	4002.04	0.00	0.00	0.00	2769.00	-118.07	2650.93	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	60000000.00	8000000.00	16000000.00	0	100.00000	0.80	0.48000	04167	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1@50%
1582	B2 03	10				01			TMI	01/10/2010	30/06/2011	01/10/2007	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations		N		0	125	15.0000	0.00	4536.00	3323.56	0	0.00	3323	30/09/2011	2952.90	0.00	0.00	0.00	2163.60	0.00	0.00	0.00	0.00	0.00	2952.90	0.00	0.00	0.00	2163.60	-318.68	1844.92	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	60000000.00	8000000.00	16000000.00	0	100.00000	0.60	0.38000	05830	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1@50%
1582	B2 04	14				01			TMI	01/07/2014	30/06/2015	01/07/2013	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations	1	N	Y	0	125	15.5000	0.00	4710.00	3448.53	0	0.00	3448	30/06/2015	4091.16	0.00	0.00	0.00	2995.44	0.00	0.00	0.00	0.00	0.00	4091.16	0.00	0.00	0.00	2995.44	-50.96	2944.48	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	85000000.00	8000000.00	21500000.00	0	100.00000	2.43	0.38000	08110	N		OY	NMA2	15/05/2023	N			0.00	0.00	0	1	1@30%
1582	B2 04	13				01			TMI	01/07/2013	30/06/2014	01/07/2013	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations	1	N	Y	0	125	15.0000	0.00	8153.00	6233.18	0	0.00	6233	30/06/2014	7081.48	0.00	0.00	0.00	5413.96	0.00	0.00	0.00	0.00	0.00	7081.48	0.00	0.00	0.00	5413.96	-125.28	5288.68	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	40.00	85000000.00	9250000.00	21500000.00	0	100.00000	1.87	0.59000	04167	N		OY	ASH2	11/12/2021	N			0.00	0.00	0	1	1@50%
1582	B2 05	14				01			TMI	01/07/2014	30/06/2015	01/07/2014	XL	CB	AR	REN	USD	ADJ	QTA	0	XCL	Exclude from Calculations	1	N	Y	0	125	15.5000	0.00	4550.00	3331.38	0	0.00	3331	30/06/2015	3952.08	0.00	0.00	0.00	2893.60	0.00	0.00	0.00	0.00	0.00	3952.08	0.00	0.00	0.00	2893.60	-50.49	2843.11	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	0.00	85000000.00	1250000.00	29500000.00	0	100.00000	2.35	2.35000	08110	N		OY	NMA2	15/05/2023	N			0.00	0.00	0	1	1@30%
1582	B3 08	12				01			TMI	30/10/2012	31/12/2014	29/11/2012	FAC	B	AR	ONE	USD		ANN	0	XCL	Exclude from Calculations	1	N	N	0	125	25.2700	106260.00	26852.00	20767.21	1	0.77	0	31/12/2012	0.00	0.00	0.00	0.00	-927.94	0.00	111.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-927.94	927.89	-0.05	0.00	0.00	0.00	0.00	3569606	4615501	1166337	902039	1	12.00000	0.00000	0.00000	12.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	1044955	0.00	5655456.00	0.00	0.00	0	0.00000	0.00	0.00000	04167	N	14262960	UY	ASH2	11/12/2021	N			0.00	0.00	0	0	
1582	B3 09	12				01			TMI	28/06/2012	22/01/2013	29/11/2012	FAC	B	AR	ONE	USD		ANN	0	XCL	Exclude from Calculations	1	N	N	0	125	100.0000	1500.00	1500.00	1209.38	2000	1612.51	1612	22/01/2013	2000.00	0.00	-500.00	0.00	1515.84	0.00	-378.96	0.00	0.00	0.00	2000.00	0.00	0.00	0.00	1515.84	96.51	1612.35	0.00	0.00	0.00	0.00	362815	450000	450000	362815	1	25.00000	0.00000	0.00000	25.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	0.00	450000.00	0.00	0.00	0	0.00000	0.00	0.00000	04167	N	399749	UY	ASH2	11/12/2021	N			0.00	0.00	0	0	
1582	C1 03	18				01			TMI	01/07/2018	30/06/2019	01/11/1991	VQS	CB	AR	CON	USD		QTR	5	B01	Bond		N	Y	1	125	15.0000	4099762.00	614964.00	527503.86	182651	156674.39	156674	31/12/2022	176258.15	-18006.61	-90991.51	0.00	157463.30	-16276.91	-82230.68	0.00	10.22	10.34	176258.15	0.00	-18006.61	0.00	157463.30	-6499.61	150963.69	-16276.91	0.00	10.22	10.34	2487911798	2900407574	435061136	373186770	1	51.82000	20.00000	0.00000	43.50000	32.00000	30/06/2019	0.00000	10.50000	0.00000	0.00000	0	0.00000	0	0	0	17250000	0.00	67205000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	60	0	
1582	C1 03	17				01			TMI	01/07/2017	30/06/2018	01/11/1991	VQS	CB	AR	CON	USD		QTR	5	B01	Bond		N	Y	1	125	15.0000	5341977.00	801297.00	702153.00	372991	326841.04	326841	31/12/2022	357950.17	-486.58	-187575.52	0.00	311667.08	-439.60	-164679.24	0.00	0.14	0.14	357950.17	2058.00	-486.58	0.00	311667.08	3870.04	315537.12	-439.60	0.00	0.14	0.14	1130080485	1289647850	193447178	169512073	1	51.82000	20.00000	0.00000	43.50000	32.00000	30/06/2018	0.00000	10.50000	0.00000	0.00000	0	0.00000	0	0	0	17750000	0.00	67022000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	60	0	
1582	C1 03	16				01			TMI	01/07/2016	30/06/2017	01/11/1991	VQS	CB	AR	CON	USD		QTR	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	4609981.00	691497.00	622858.04	445093	400912.45	400912	31/12/2022	431774.09	-2921.58	-222924.23	0.00	375594.09	-2509.99	-194339.64	0.00	0.68	0.67	431774.09	0.00	-2921.58	0.00	375594.09	13883.44	389477.53	-2509.99	0.00	0.68	0.67	1361485838	1511521577	226728237	204222876	1	51.82000	20.00000	0.00000	43.50000	32.00000	30/06/2017	0.00000	10.50000	0.00000	0.00000	0	0.00000	0	0	0	7298046	0.00	52128900.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	60	0	
1582	C1 03	15				01			TMI	01/07/2015	30/06/2016	01/11/1991	VQS	CB	AR	CON	USD		QTR	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	4890820.00	733623.00	655664.49	622319	556188.22	556188	31/12/2022	612508.91	-1417391.90	-319706.02	0.00	545216.00	-1301574.36	-284794.65	0.00	231.41	238.73	612508.91	0.00	-1417391.90	0.00	545216.00	2669.23	547885.23	-1301574.36	0.00	231.41	238.73	1429915619	1599932586	239989888	214487343	1	51.82000	20.00000	0.00000	43.50000	32.00000	30/06/2016	0.00000	10.50000	0.00000	0.00000	0	0.00000	0	0	0	7298046	0.00	52128900.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	NMA2	15/05/2023	N			0.00	0.00	60	0	
1582	C1 03	14				01			TMI	01/07/2014	30/06/2015	01/11/1991	VQS	CB	AR	CON	USD		QTR	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	5051925.00	757789.00	554831.60	696110	509671.99	509671	31/12/2022	695843.63	-570.48	-363756.15	0.00	629103.13	-481.46	-329097.14	0.00	0.08	0.08	695843.63	0.00	-570.48	0.00	629103.13	-119686.02	509417.11	-481.46	0.00	0.08	0.08	817634760	1116725555	167508833	122645214	1	50.60000	20.00000	0.00000	42.50000	30.00000	30/06/2015	0.00000	10.50000	0.00000	0.00000	0	0.00000	0	0	0	4877775	0.00	48777750.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	NMA2	15/05/2023	N			0.00	0.00	60	0	
1582	C1 03	13				01			TMI	01/07/2013	30/06/2014	01/11/1991	VQS	CB	AR	CON	USD		QTR	0	XCL	Exclude from Calculations		N	Y	0	125	15.0000	5182911.00	777437.00	594370.80	0	0.00	594370	31/12/2022	775014.33	-1712070.02	-391868.37	0.00	666451.26	-1502897.75	-336150.82	0.00	220.91	225.51	775014.33	0.00	-1712070.02	0.00	666451.26	-73712.44	592738.82	-1502897.75	0.00	220.91	225.51	1137285882	1487569933	223135490	170592882	1	42.50000	330.00000	0.00000	42.50000	30.00000	30/06/2014	0.00000	10.50000	0.00000	0.00000	0	0.00000	0	0	0	10297525	0.00	54197500.00	0.00	0.00	0	0.00000	0.00	0.00000	04167	N		UY	ASH2	11/12/2021	N			0.00	0.00	60	0	
1582	C1 03	12				01			TMI	01/07/2012	30/06/2013	01/11/1991	VQS	CB	AR	CON	USD		QTR	0	XCL	Exclude from Calculations		N		0	125	14.0000	7900000.00	1106000.00	878474.98	900000	714853.06	714853	31/03/2023	773202.48	-216782.50	-406831.26	-1727.00	613767.96	-194090.19	-322398.73	-1585.16	28.26	31.88	773202.48	0.00	-216782.50	-1001.66	613767.96	-8133.57	605634.39	-194090.19	-946.60	28.17	31.78	992851469	1250000000	175000000	138999206	1	47.60000	30.00000	0.00000	42.50000	30.00000	02/01/1900	0.00000	10.50000	0.00000	0.00000	0	0.00000	0	0	0	97200	0.00	59750000.00	0.00	0.00	0	0.00000	0.00	0.00000	04167	N		UY	ASH2	11/12/2021	N			0.00	0.00	60	0	
