BusID	Parent	Country
22849759	4EL GROUP SOCIETA A	ITA
23911614	CIRCET HOLDING	FRA
16795909	GEMMO HOLDING S.P.A.	ITA
19175463	FINCAST - S.R.L.	ITA
59436314	MICCOLIS S.P.A.	ITA
21937012	SG FLAT FINANCE HOLDING S.P.A.	ITA
21951006	PROGER MANAGERS & PARTNERS S.R.L.	ITA
13200041	GEIGER GMBH & CO. KG	DEU
1120364	STRYKER CORPORATION	USA
16636587	FINBA S.P.A.	ITA
13884946	ABONECO S.R.L.	ITA
19082435	GALILEO E LAURA S.R.L.	ITA
17131793	ALI GROUP S.R.L.	ITA
19339838	SEETECH GLOBAL INDUSTRIES SPA	ITA
13797920	CO.GE.FIN. S.P.A.	ITA
16757716	PRISTA OIL GROUP B.V.	NLD
22255435	MEDICAIR GROUP S.R.L.	ITA
22177216	PARATORE S.R.L.	ITA
2573451	INVESTOR AB	SWE
18389314	GENOVA INDUSTRIE NAVALI SOCIETA	ITA
13777808	SICILSALDO S.P.A.	ITA
19201564	ITALGECO S.R.L.	ITA
16249298	FINANCO S.R.L.	ITA
23543911	UNITED COMPANY RUSAL, IPJSC	RUS
10439755	PERKINELMER, INC.	USA
11281897	SERENISSIMA RISTORAZIONE S.P.A.	ITA
17171004	DEVERO GROUP SRL	ITA
20371715	GI GROUP HOLDING S.P.A.	ITA
18157053	EMH S.R.L.	ITA
1835949	THERMO FISHER SCIENTIFIC INC.	USA
13954868	DAIICHI SANKYO CO LTD	JPN
14704831	ANDREA VECCHIO PARTECIPAZIONI	ITA
78428407	H.B. S.R.L. - SERVIZI, FINANZA E	ITA
22844899	NOVA LUX S.R.L.	ITA
14361336	AUTOSTRADE PER LITALIA S.P.A.	ITA
17871383	FORTI HOLDING S.P.A.	ITA
18101363	INTERNATIONAL CHEMICAL INVESTORS	LUX
22670905	IL QUADRIFOGLIO S.R.L.	ITA
21831267	PSC PARTECIPAZIONI S.P.A.	ITA
11214405	SOGEGROSS S.P.A.	ITA
1191321	SAMSUNG ENGINEERING CO LTD	KOR
9664853	DEOLEO SA	ESP
23166655	CMC S.R.L.	ITA
21341512	GRUPO SADASI	MEX
131945	MICROSOFT CORPORATION	USA
19596822	GRUPO HERMES, S.A. DE C.V.	MEX
22646982	GRUPO SEGURITECH PRIVADA, S.A.P.I.	MEX
690895	PROTAN S.R.L.	ITA
1474200	AL GHURAIR GROUP (L.L.C.) - AL	ARE
57817363	GRUPO HYCSA, S.A. DE C.V.	MEX
13151517	EBERSPÄCHER GRUPPE GMBH & CO. KG	DEU
13955521	LIXIL CORPORATION	JPN
21642836	CORPORATIVO KOSMOS	MEX
15553998	PROQUIFIN, S.A. DE C.V.	MEX
664223	DEUTSCHE TELEKOM AG	DEU
14573875	ADMINISTRACIÓN Y CONTROL DE	MEX
23952793	MI DEV	FRA
60178557	PANDION AG	DEU
18546294	VINTE VIVIENDAS INTEGRALES, S.A.B.	MEX
23865094	GRUPO CIUDAD MADERAS	MEX
15875130	CAPRICORN ENERGY PLC	GBR
14360243	RUDOLF BUNTE BETEILIGUNGS-SE	DEU
23791571	CONRESTA GROUP UAB	LTU
16910431	MINERAL-CHEMICAL COMPANY	RUS
21344026	MG GRUPE UAB	LTU
19247774	CONCRETUS GROUP UAB	LTU
23305871	HANNER GROUP OU	EST
23326297	ZAKARAS HOLDING UAB	LTU
24212293	KJK SPORTS	LUX
10111305	HISK AB	LTU
14862607	A ZILINSKIO IR KO UAB	LTU
7176991	LIETUVOS GELEZINKELIAI AB	LTU
23898318	KALVASTA GROUP UAB	LTU
11220006	WILHELM MARX GMBH & CO. KG	DEU
41254697	STEELLAND UAB	LTU
13864702	UNITED BEVERAGES S A	POL
75633154	VAIZGA UAB	LTU
21357597	DV SERVISS GROUP SIA	LVA
8953208	LIBRA VITALIS UAB	LTU
91293349	NEWCOM SIA	LVA
11562711	HIDROSTATYBA UAB	LTU
21591614	TERIX UAB	LTU
280529	AL BATHA TRADING & INDUSTRY CO.	ARE
21140401	AM INTERNATIONAL HOLDINGS PRIVATE	SGP
20990705	CLEVELAND CABLE COMPANY (HOLDINGS)	GBR
10499663	SPA BIOPHARM	DZA
23823463	SUN INTERNATIONAL LIMITED	IND
21687423	GOKUL AGRO RESOURCES LIMITED	IND
2654702	WESCO INTERNATIONAL, INC.	USA
16423001	SPA HYDRAPHARM	DZA
19467217	SPA LES LABORATOIRES FRATER RAZES	DZA
22100736	AVRA INTERNATIONAL PTE. LTD.	SGP
23756731	RKG INTERNATIONAL GROUP	ARE
16661963	IMPORTATION & VENTE DE PRODUITS	DZA
18862734	TRASTEEL HOLDING SA	LUX
8949091	SAUDI ARABIAN MINING COMPANY	SAU
78926725	CAVOUR GLOBAL PTE. LTD.	SGP
9276429	EMIRATES TECHNOLOGY CO (EMITAC	ARE
17926157	EKMAN INVEST HOLDING AB	SWE
11502417	AL RAJHI GROUP HOLDING COMPANY	SAU
16540913	CAESAR PAC INTERNATIONAL FOR	KWT
24079165	CALLAN PARTNERS LIMITED	GBR
3708441	TKH GROUP N.V.	NLD
21510826	EXPRESS PUBLISHING AND INVESTMENT	BHS
10626809	G. A. PAPER INTERNATIONAL INC	CAN
13853542	COTONIFICIO VENETO S.P.A. - IN	ITA
18284205	AL WOSTA PLASTIC FACTORY, BRANCH OF	SAU
18263659	KID ASA	NOR
15755923	REXEL	FRA
157055	MEINHART HOLDING GMBH	AUT
23757466	FORUM X FUNDUSZ INWESTYCYJNY	POL
20898834	VIOHALCO SA	BEL
18204834	SAITFINANZIARIA SOCIETA PER	ITA
22002908	CONSORCIO ARISTOS, S.A.B. DE C.V.	MEX
12684362	PREFORMED LINE PRODUCTS COMPANY	USA
16695081	ARTECHE LANTEGI ELKARTEA SA	ESP
18882753	GRUPO VITALMEX, S.A. DE C.V.	MEX
21538804	VELATIA SL	ESP
14365072	DUFRY AG	CHE
299189	SMITHS GROUP PLC	GBR
20383944	GRUPO INDUSTRIAL KAMAR	MEX
10348108	TSK ELECTRONICA Y ELECTRICIDAD SA	ESP
3812221	KONINKLIJKE PHILIPS N.V.	NLD
486115	COMISIÓN FEDERAL DE ELECTRICIDAD,	MEX
16589667	GROUPE MOHSEN HACHICHA	TUN
21388129	TEBOULBA SEA FISH SARL T/A: TSF	TUN
18037766	ALLANA INTERNATIONAL LIMITED	IMN
16256144	SOITRON GROUP SE	SVK
12848532	SOCIETE DES EMBALLAGES DU SUD SA	TUN
7216566	ELECTROPRECIZIA SA	ROU
18629459	TOTAL N S A SRL	ROU
21884977	BOGART HOLDING B.V.	NLD
18438213	GRAMPET SA	ROU
15971496	ELECTROMONTAJ SA	ROU
7192900	ELSACO ELECTRONIC SRL	ROU
12031060	GROUPE PHILIPPE GINESTET	FRA
13705343	MAX MARA FASHION GROUP- S.R.L.	ITA
16869371	DRUSHTVO ZA PROIZVODSTVO I	MKD
9545862	IMPERIAL BRANDS PLC	GBR
13676793	UNISOURCE HOLDING INC	BHS
24012262	BIBOJEE SERVICES PRIVATE LIMITED	PAK
18210962	GRUPO IMPELSA	GTM
17374104	CELU PARVALDE AS	LVA
19255059	ICOR UAB	LTU
17863529	NOVATURAS AB	LTU
14485761	SIAULIU PLENTAS UAB	LTU
23284981	EPSO-G UAB	LTU
10554503	ELSIS UAB	LTU
23186266	TC&T SIA	LVA
23011183	VIREMIDA GROUP UAB	LTU
17160075	OLITRADE LLC	USA
9212531	GBH	MTQ
23253334	HASSAN ALLAM HOLDING SAE A/T/A	EGY
20758654	SHANDONG HEAVY INDUSTRY GROUP CO	CHN
19973153	RIVA FORNI ELETTRICI S.P.A.	ITA
4715495	LLG A/S	DNK
11401278	FUYAO GLASS INDUSTRY GROUP	CHN
16598305	GROUPE SAFARI HOLDING	MAR
11589858	SOMACHAME SARL	MAR
4064057	LX INTERNATIONAL CORP	KOR
13756121	STADLER RAIL AG	CHE
20397748	SOLUMUS SP Z O O	POL
23638328	INROM CONSTRUCTION INDUSTRIES LTD	ISR
2423908	GODDARD ENTERPRISES LIMITED	BRB
13860340	SULTAN CENTER FOOD PRODUCTS	KWT
22434674	HADCO HOLDINGS LIMITED	TTO
20836947	BROOKLYN BOTTLING GROUP	USA
16901378	MAJID AL FUTTAIM HOLDING (L.L.C)	ARE
17444216	WESTERN INTERNATIONAL (L.L.C.) -	ARE
11529176	FNAC DARTY	FRA
23740526	PHARMAX HOLDINGS LIMITED	CYP
14144990	SAUD BAHWAN GROUP L.L.C.	OMN
3955413	A.P. MØLLER - MÆRSK A/S	DNK
17812881	CORRAL PETROLEUM HOLDINGS AB	SWE
21324985	KAAP AGRI LTD	ZAF
4759711	MANUCHAR NV	BEL
13751913	PT. PERTAMINA (PERSERO)	IDN
23526978	HAGE GROUP	BFA
231459	PETROLIAM NASIONAL BERHAD	MYS
452423	BARRICK GOLD CORPORATION	CAN
20099950	BESSONNAT S.A.	LUX
3951079	EMCO CORPORATION	CAN
10539021	SK INC	KOR
91585301	ECOPRO CO LTD	KOR
7585812	VAN MERKSTEIJN INTERNATIONAL B.V.	NLD
22277107	NORD GOLD SE	GBR
9817079	CHINA INTERNATIONAL MARINE	CHN
11124623	SNAM S.P.A.	ITA
23784813	ENDEAVOUR MINING PLC	GBR
21363373	ENERGIA NATURALIS D.O.O. ZA	HRV
23944818	WOLSELEY GROUP HOLDINGS LIMITED	GBR
9952451	AMPOL LIMITED	AUS
19378804	ENERGETICKY A PRUMYSLOVY HOLDING,	CZE
7140202	HRVATSKA ELEKTROPRIVREDA -	HRV
11385698	UNIONE FARMACEUTICA NOVARESE	ITA
16726689	ELEKTRONIKA-E 1, TOO	KAZ
21689142	MATSUKAWA HOLDING CO LLP	BRA
18695247	AL KHAYYAT INVESTMENTS (L.L.C)	ARE
7082137	POSCO HOLDINGS INC	KOR
4118870	ACERINOX SA	ESP
22751003	ZHEJIANG XINGPENG COPPER MATERIAL	CHN
16016444	EHDH	FRA
805044	CORNING INCORPORATED	USA
3440343	SBM OFFSHORE N.V.	NLD
23760060	KOUTI B.V.	NLD
15449340	AAK AB (PUBL)	SWE
13941509	UNIFARMA - S.P.A.	ITA
64701301	ONEAL INDUSTRIES, INC	USA
14806202	KONINKLIJKE FRIESLANDCAMPINA N.V.	NLD
3978690	TUI AG	DEU
11028762	H&R GMBH & CO. KGAA	DEU
19013225	CALIHORY COMPANY SRL	ROU
23764420	HOLDEON A.S.	CZE
17764501	FARVIMA HOLDING S.R.L.	ITA
21482437	MAYORA GROUP	IDN
14803298	SLC PARTICIPACOES S/A	BRA
540884	BHARAT FORGE LTD.	IND
19353435	ZHEJIANG INTERNATIONAL BUSINESS	CHN
21488331	BALFIN - BALKAN FINANCE INVESTMENT	ALB
13842911	CARDINALI HOLDING S.P.A.	ITA
22399083	FUJAIRAH NATIONAL GROUP	ARE
24069974	PIERCE ALUMINUM COMPANY MASSACHUSET	USA
16694419	RAGLOR OÜ	EST
1852290	SOCIEDAD INDUSTRIAL DOMINICANA	DOM
349495	GREEN CROSS HOLDINGS CORP	KOR
23647659	MEDIS GROUP, INVESTIRANJE IN	SVN
17844933	EMPRESAS ARROCHA S.A.	PAN
581521	PAUL BOYE SA	FRA
23840529	MSS PRODUCTS HOLDINGS LIMITED	GBR
16681777	ELAND ELECTRICAL LIMITED	GBR
9781293	SAFINCO NV	BEL
24203604	ASSOCIACAO RECREATIVA E ESPORTIVA	BRA
21657521	GREENWAY HOLDING SA	CHE
22740024	PANALCO S.R.L.	ITA
23114335	BULAGRO GRUP HOLDING EAD	BGR
21676598	ELCORE SOLUTIONS APS	DNK
17249603	COMPETEC HOLDING AG	CHE
16912952	KAFIDA HOLDING SA	CHE
13783707	PKS STAVBY A.S.	CZE
150460	MINERA CATALANO ARAGONESA SA	ESP
22892098	RENTAVALOR SL	ESP
92471174	PHARMAFIN SPA	ITA
7178520	CENTURY PACIFIC GROUP, INC	PHL
23814362	BIO PLASTICS HOLDING GMBH	DEU
14164515	CAJAS Y EMPAQUES MODERNOS, S.A. DE	MEX
766473	DAMUS LIMITED	TTO
22161461	SCHESTOWITZ HOLDINGS LTD	ISR
23825515	T.P. HOLDING S.R.L.	ITA
20919609	PRIMINVEST.BE SRL	BEL
9004732	REGERINGSKANSLIET	SWE
23883076	HC SRL	ITA
13734588	SNEL AG	CHE
22850005	INNOVISION HOLDING S.R.L.	ITA
15373555	SAPPORO HOLDINGS LIMITED	JPN
4017766	HYUNDAI ENGINEERING & CONSTRUCTION	KOR
8061868	EDOSA NV	BEL
11253010	GLOBAL SAE-A CO LTD	KOR
19106227	EUROSTAL OY	FIN
20998833	KUMHO BUSLINES CO LTD	KOR
10523907	DAEBO INDUSTRIAL CO LTD	KOR
1013966	HANWHA CORPORATION	KOR
21682744	WOOJIN CO LTD	KOR
23284425	DOORESEENING COMPANY	KOR
14602456	RISANAMENTO SPA	ITA
12093214	UP COOP	FRA
6911814	IREN S.P.A.	ITA
32074742	MANITALIDEA SPA	ITA
4268713	ASSICURAZIONI GENERALI SOCIETA	ITA
14756701	SOCIETA PER AZIONI AUTOSTRADA DEL	ITA
1500867	WEBUILD S.P.A.	ITA
2240559	LEONARDO - SOCIETA PER AZIONI	ITA
3581336	ORANJEWOUD N.V.	NLD
48909264	SOCIETA PER AZIONI AUTOSTRADE	ITA
24051453	LAB S.R.L.	ITA
22036229	ITALGAS S.P.A.	ITA
4375382	BPER BANCA S.P.A.	ITA
4177260	NOVA COOP SOCIETA COOPERATIVA	ITA
18017952	CONSORZIO TRASPORTI ITALIANI	ITA
15301911	IMMSI S.P.A.	ITA
11587209	DENTSU GROUP INC	JPN
18835059	CLARA S.P.A.	ITA
24046147	CONSORZIO COOPERATIVE LAVORATORI	ITA
14789492	C.I.S.A. SPA	ITA
20014113	E.S.TR.A. S.P.A. ENERGIA SERVIZI	ITA
22296813	F2I MEDTECH S.P.A.	ITA
21709975	FINANZIARIA DEI DOGI S.R.L.	ITA
9891437	BALDASSINI-TOGNOZZI-PONTELLO	ITA
9304740	TOTO HOLDING S.P.A.	ITA
85338813	CPI TORRENOVA S.P.A.	ITA
13937581	AEROPORTO GUGLIELMO MARCONI DI	ITA
2612281	CLARIANT AG	CHE
8967573	CONSORZIO COOPERATIVE COSTRUZIONI	ITA
7196419	DUFERCO PARTICIPATIONS HOLDING	LUX
16928448	SOCESFIN - SOCIETA A	ITA
14745887	MINERALI INDUSTRIALI - S.R.L.	ITA
67285314	DASIT GROUP S.P.A.	ITA
18899413	DEPOSITI PORTUALI S.P.A.	ITA
18032765	IA PARTNERS S.R.L. IN LIQUIDAZIONE	ITA
13916906	C.M.B. SOCIETA COOPERATIVA	ITA
14023051	ETEA S.R.L.	ITA
21903769	ANGELO HOLDING S.R.L.	ITA
16222969	GRUPPO VILLA MARIA S.P.A O ANCHE	ITA
17379751	FORMULA SERVIZI SOCIETA	ITA
18434885	EUROKAI GMBH & CO. KGAA	DEU
18200359	FIN POSILLIPO S.P.A.	ITA
17793033	PIETRO MEZZAROMA E FIGLI S.R.L.	ITA
2366233	SOCIETA ITALIANA ACETILENE E	ITA
21745317	PLAYTECH PLC	IMN
10681905	NOVO NORDISK FONDEN	DNK
23861497	IVECO GROUP N.V.	NLD
24003992	DKV MOBILITY GROUP SE	DEU
22823482	CARRON HOLDING S.R.L.	ITA
24037622	OCM CGP ITALIANCO S.R.L.	ITA
14677138	PLANESYS S.P.A.	ITA
11894368	MBDA	FRA
19481874	P.L.G. IMMOBILIARE S.R.L.	ITA
14743268	BRIOSCHI SVILUPPO IMMOBILIARE	ITA
9915496	INTERNATIONAL GAME TECHNOLOGY	USA
22609436	LOTTOMATICA S.P.A.	ITA
14719036	GHELLA GROUP S.R.L	ITA
20805156	GRUPPO FREE S.P.A.	ITA
7212821	AGSM AIM S.P.A.	ITA
840519	BAE SYSTEMS PLC	GBR
9105429	MERCEDES-BENZ GROUP AG	DEU
22055801	ABITARE IN S.P.A.	ITA
7097862	FLUTTER ENTERTAINMENT PUBLIC	IRL
16639479	SIFI S.P.A.	ITA
22413550	COGETRAS - COSTRUZIONI GENERALI	ITA
15781803	BIOGEN INC.	USA
21575304	CK HUTCHISON HOLDINGS LIMITED	HKG
19673405	SIVAL GROUP S.R.L.	ITA
18463628	GRUPPO INVESTIMENTI PORTUALI -	ITA
23024721	CONSONNI COMPANY DI CONSONNI	ITA
13879015	AB MEDICA HOLDING S.R.L.	ITA
10629832	BRACCO S.P.A.	ITA
16393173	PRO-GEST S.P.A.	ITA
22468572	FINLAD S.R.L.	ITA
17373879	CDS HOLDING S.P.A.	ITA
21935481	CZECHOSLOVAK GROUP A.S.	CZE
23162956	LORMAL FAMILY FIRM S.P.A.	ITA
11175420	BASIC NET S.P.A.	ITA
23004120	CIRSA INTERNATIONAL BUSINESS	ESP
19592279	ROMEO PARTECIPAZIONI S.P.A.	ITA
54056992	ITV PLC	GBR
11602000	NOVOMATIC AG	AUT
23147612	EQUITY S.R.L.	ITA
13829690	ICEBERG S.R.L.	ITA
18246385	API HOLDING - SOCIETA PER AZIONI	ITA
4767947	CAPGEMINI	FRA
13803274	VENEZIANA ENERGIA RISORSE IDRICHE	ITA
11022621	NIPPON TELEGRAPH AND TELEPHONE	JPN
13886011	GEOMETRA RICCIARDELLO COSTRUZIONI	ITA
22150316	DE NIGRIS HOLDING S.R.L.	ITA
23565522	RIF LINE INTERNATIONAL S.P.A.	ITA
4276747	FRESENIUS SE & CO. KGAA	DEU
24086269	H & R D.D. DRUZBA ZA UPRAVLJANJE Z	SVN
4874816	KANSAI PAINT CO LTD	JPN
4307012	SHP HARMANEC, A.S.	SVK
2337016	OMV AKTIENGESELLSCHAFT	AUT
20620135	SILKEM PLUS, PROIZVODNJA IN	SVN
22539213	MHP SE	CYP
1024163	MOL MAGYAR OLAJ- ES GAZIPARI	HUN
20299249	PAPIRUS, HOLDING, D.O.O.	SVN
79472521	ETIS INT. TRGOVINA D.O.O.,	SVN
4174079	SCHOLZ HOLDING GMBH	DEU
20861955	SORBIT VALJI, PROIZVODNJA KOVANIH	SVN
96064	AMPCO-PITTSBURGH CORPORATION	USA
15964832	AKUSTIKA GROUP, DRUZBA ZA	SVN
23124864	SPV MERSTEEL, PRODAJA IN	SVN
16334517	DRUSHTVO ZA PROIZVODSTVO, TRGOVIJA	MKD
3847890	BAYWA AKTIENGESELLSCHAFT	DEU
4331646	UPM-KYMMENE OYJ	FIN
22610416	FINDER GRUPPO S.R.L.	ITA
11523001	LAPP HOLDING SE	DEU
24185650	ADAPTEO GROUP OY	FIN
22061712	ADIENT PUBLIC LIMITED COMPANY	IRL
2071906	PERRY ELLIS INTERNATIONAL, INC.	USA
3928343	MACYS, INC.	USA
1625778	RALPH LAUREN CORPORATION	USA
24047442	PREMIUM TOPCO HOLDCO, LLC	USA
21634344	HANDELSGESELLSCHAFT PETER CREMER	DEU
9053846	JIANGSU OVERSEAS GROUP CO LTD	CHN
11383957	WESFARMERS LIMITED	AUS
86251409	GO GLOBAL RETAIL, LLC	USA
4181884	BRITANNIA INDUSTRIES LTD.	IND
3990314	OMYA AG	CHE
18368578	VALIANT DISTRIBUTION, INC	PHL
21605049	AVRIL	FRA
4157419	LAM SOON (M) BERHAD	MYS
21462553	PSC CORPORATION LTD.	SGP
18942844	CHOLDAME NOMINEES PTY. LIMITED	AUS
2523165	OXFORD INDUSTRIES, INC.	USA
1355764	ASIA BREWERY, INC.	PHL
22424822	J.JILL, INC.	USA
999053	KOREA MEGA SPORTS CORPORATION	KOR
21787446	MASAN GROUP CORPORATION	VNM
16626246	VALENCIA INT L TRAD CO W LL. A/T/A	QAT
58679148	STERN-WYWIOL GRUPPE GMBH & CO. KG	DEU
16949804	MAYEKAWA MFG CO LTD	JPN
22299555	HARPS HOLDINGS BHD.	MYS
21748087	HALEX HOLDINGS BERHAD	MYS
22418336	KOOKA MARKETING (M) SDN. BHD.	MYS
1376555	BITZER SE	DEU
15459217	GUANGZHOU TINCI MATERIALS	CHN
47610479	PERMODALAN NASIONAL BHD.	MYS
4104589	UNICHARM CORPORATION	JPN
21087955	GRUPO TRADECO, S.A. DE C.V.	MEX
2013816	THALES	FRA
11152159	COTEMAR, S.A. DE C.V.	MEX
972070	TORAY INDUSTRIES INC	JPN
17132000	GRUPO DE INVERSIONES SURAMERICANA	COL
22476291	PETROIL ENERGY HOLDING S.A.P.I. DE	MEX
59385568	WESTROCK COMPANY	USA
14806608	VAN OORD N.V.	NLD
23471356	OTIS WORLDWIDE CORPORATION	USA
1263062	TC ENERGY CORPORATION	CAN
14573849	LIPSA INDUSTRIAL, S.A. DE C.V.	MEX
10437344	NISSIN FOODS HOLDINGS CO LTD	JPN
11042835	SEMPRA ENERGY	USA
103067	BECTON, DICKINSON AND COMPANY	USA
14615148	PRADA S.P.A.	ITA
14676689	MIPIEN S.P.A.	ITA
13924939	ZANINI S.P.A.	ITA
15670791	ASTELLAS PHARMA INC	JPN
17271847	LUNGARINI HOLDING SRL - IN	ITA
22066554	ROBERTO BARONI & FIGLI S.R.L.	ITA
17539821	STILO IMMOBILIARE - FINANZIARIA	ITA
18318070	FINVIT S.R.L.	ITA
21665087	ETHOS ENERGY GROUP LIMITED	GBR
30405636	AXA	FRA
10625973	AVIENT CORPORATION	USA
16480526	CAIRO COMMUNICATION S.P.A.	ITA
14732873	ARICI FRATELLI - S.R.L.	ITA
17655337	EATINVEST S.P.A.	ITA
14784400	FINCRES SOCIETA PER AZIONI	ITA
17092140	BIANCAMANO S.P.A.	ITA
18376773	GEORGIOU FAMILY PTY LTD	AUS
18743848	MCMAHON SERVICES HOLDINGS PTY LTD	AUS
22646974	TAYLOR CORPORATION PTY LTD	AUS
22479915	BUILT CONSTRUCTION HOLDINGS PTY	AUS
23615895	LAING OROURKE CORPORATION LTD	JEY
21919488	VENTIA SERVICES GROUP LIMITED	AUS
23024034	MPC KINETIC HOLDINGS LIMITED	AUS
18993731	DAROMIN HOLDINGS PTY LTD	AUS
18311083	RJH HOLDINGS PTY LIMITED	AUS
23703744	YAFA S.P.A.	ITA
22542923	MICHRAN CONSULTING PTY LTD	AUS
19392025	S.J. HIGGINS HOLDINGS PTY LTD	AUS
19773211	LIPMAN GROUP HOLDINGS PTY LIMITED	AUS
34237977	A.G. COOMBS GROUP PTY. LTD.	AUS
22475320	JORIN PTY LTD	AUS
22635839	VOS ENTERPRISES PTY LTD	AUS
23325851	CEEROSE HOLDINGS PTY LTD	AUS
21444966	D & E SERVICES GROUP PTY LTD	AUS
22292701	ROBERTS CO AUSTRALIA PTY LTD	AUS
23029781	CREATION HOMES GROUP PTY LTD	AUS
18579585	STAR GROUP HOLDINGS PTY LIMITED	AUS
18207539	LANSKEY HOLDINGS PTY LTD	AUS
18300540	DE LUCA HOLDINGS AUSTRALIA PTY LTD	AUS
18707337	APM HOLDINGS (AUST) PTY LTD	AUS
23054204	VIVA ENERGY GROUP LIMITED	AUS
22025949	SJ & AC SAUNDERS PTY LTD	AUS
18993729	BRESFEST PTY LTD	AUS
24319018	LLOYD GROUP HOLDINGS PTY LTD	AUS
22528384	THE NEW SUNBUILD NO.2 PTY LTD	AUS
22558748	HAMILTON & MARINO HOLDINGS PTY LTD	AUS
15912332	H TROON HOLDINGS PTY LTD	AUS
17273628	NRW HOLDINGS LIMITED	AUS
16483786	MINERAL RESOURCES LIMITED	AUS
22223280	BARCEL NOMINEES PTY. LTD.	AUS
23422073	DUNNE MCCALLUM PTY LTD	AUS
23924568	ESR REAL ESTATE (AUSTRALIA) PTY	AUS
22052463	DEIRI NOMINEES PTY. LIMITED	AUS
19589433	NORTHPOINTCONSTRUCTION GROUP	AUS
90380757	VCON GROUP PTY LTD	AUS
23429991	W J DITCHFIELD PTY LTD	AUS
20837395	ROCK FORM HOLDINGS PTY LTD	AUS
19798073	TURPENTINE INVESTMENTS PTY LTD	AUS
16443557	I J & P B HOLLOWS PTY LTD	AUS
19842719	BURTON GROUP PTY LIMITED	AUS
18876879	LAT HOLDINGS PTY LTD	AUS
18310913	ALUMINUM CORPORATION OF CHINA	CHN
22792620	BODINO ENGINEERING S.R.L IN	ITA
15952949	WSP GLOBAL INC	CAN
14573530	BANCA FINNAT EURAMERICA S.P.A.	ITA
18639106	SOFIMAR S.R.L.	ITA
17715239	ARKEMA	FRA
17239687	WOODLAND GROUP LIMITED	GBR
36745780	TLB HOLDINGS LLC	USA
2248239	WILLIAMS-SONOMA, INC.	USA
22990189	SAUDI RESEARCH & MEDIA GROUP PJSC	SAU
14134147	SHALOH TRADING (L.L.C.)	ARE
21787969	IOI CORPORATION BERHAD	MYS
22800750	PE QIQ HOLDING LIMITED	GBR
6533452	DUNI AB	SWE
17289942	TEXVISTA INTERNATIONAL PTE. LTD.	SGP
4768438	SOLVAY SA	BEL
10382275	PT KALTIMEX ENERGY	IDN
22093416	SPARC GROUP HOLDINGS LLC	USA
23912454	GESCHWISTER OETKER BETEILIGUNGEN	DEU
3859889	TEKFEN HOLDING A.S.	TUR
22655017	QUIMPAC CORP SAC T/A QUIMPAC CORP	PER
12368549	CCV BEAUMANOIR	FRA
22256263	KARKACHI ET FATH SA	MAR
21173023	NITRON GROUP CORPORATION	USA
16913211	INNOPHOS HOLDINGS, INC.	USA
20194957	TERRADACE HOLDINGS LIMITED	GBR
16817910	PROMOD INVEST	FRA
12236032	LE PLASTIQUE SARL	MAR
16635899	ERGIS - SA	MAR
16385698	FERTITRUST S.A.	LUX
16476545	DELTA HOLDING SA	MAR
10169054	ARCHIRODON GROUP N.V.	NLD
17949053	THANET EARTH HOLDINGS LIMITED	GBR
11838943	MIRAT SA	ESP
17401218	A PEARSON HOLDINGS LIMITED	GBR
14014673	HORMIGONES DOMINGO GIMENEZ SA	ESP
21379495	INVERSALIA PATRIMONIO SL	ESP
4788375	WILLIAM P. KEELING & SONS	IRL
3848802	OTTO (GMBH & CO KG)	DEU
586068	GENUINE PARTS COMPANY	USA
21974482	SOLEVO HOLDING B.V.	NLD
11940728	SOCIETE FINANCIERE BIGARD SA	FRA
4803648	GRUPO ANGEL CAMACHO SL	ESP
18013774	COTULLA UNLIMITED COMPANY	IRL
22089017	MARO STONE - SARL	MAR
7214871	STE DE TRAVAUX AGRICOLES MAROCAINS	MAR
4319716	VITTORIO CAUVIN S.P.A.	ITA
22076082	ALL SUN	FRA
20408417	SEDRATI GROUP	MAR
4262704	SUMITOMO CHEMICAL CO LTD	JPN
13866034	RECAL ACEROS, S.A.P.I. DE C.V.	MEX
21170070	GROUPE BELKHIRIA	TUN
13847870	COOPERATIVA DI LAVORO LA CASCINA -	ITA
22146850	SHANDONG HENGYUAN PETROCHEMICAL	CHN
18721962	JP BODEN (HOLDINGS) LIMITED	GBR
24266223	INVICTUS ENERGY HOLDING S L	ESP
17115351	MEGHA ENGINEERING &	IND
16911444	INVERSIONISTAS EN AUTOTRANSPORTES	MEX
12868369	METLIFE, INC.	USA
22866612	EXCELSIOR TIMES SL	ESP
23459112	DARUAN GROUP HOLDING SL	ESP
11417895	SACYR SA	ESP
23144329	CORPORACION GRUPO AVINTIA SL	ESP
23821516	ADAMO TELECOM SL	ESP
15700507	ADO Y EMPRESAS COORDINADAS, S.A.	MEX
11427865	JORGE SL	ESP
35122439	AEDAS HOMES SA	ESP
16454063	NEFINSA SA	ESP
18863133	CORPORACION EMPRESARIAL PASCUAL SL	ESP
20679771	GRUPO ARFELDT, S.A. DE C.V.	MEX
4875310	BASSAC	FRA
21931678	VIPSHOP HOLDINGS LTD	CYM
21788958	ANTA SPORTS PRODUCTS LIMITED	HKG
22868667	AVS INVESTMENTS PTE. LTD.	SGP
4798054	KEPPEL CORPORATION LIMITED	SGP
18522161	EQUIPAV SA PAVIMENTACAO ENGENHARIA	BRA
23531956	SECRETARIA DE ESTADO DE	BRA
21958359	SURCREHOL	FRA
